Date de la mesure,09724X0023/P2,09724X0028/P37,09728X0177/PZ1BEC
2022-03-26,95.63,101.02,91.65
2022-03-27,95.59,101.02,91.63
2022-03-28,95.58,101.02,91.61
2022-03-29,95.56,101.02,91.59
2022-03-30,95.55,101.02,91.57
2022-03-31,95.53,101.02,91.55
2022-04-01,95.53,101.02,91.54
2022-04-02,95.53,101.02,91.53
2022-04-03,95.51,101.02,91.51
2022-04-04,95.5,101.02,91.49
2022-04-05,95.49,101.02,91.48
2022-04-06,95.49,101.02,91.46
2022-04-07,95.49,101.02,91.44
2022-04-08,95.51,101.02,91.43
2022-04-09,95.52,101.02,91.42
2022-04-10,95.5,101.02,91.41
2022-04-11,95.49,101.02,91.4
2022-04-12,95.49,101.02,91.39
2022-04-13,95.49,101.02,91.38
2022-04-14,95.49,101.02,91.36
2022-04-15,95.49,101.02,91.35
2022-04-16,95.49,101.02,91.35
2022-04-17,95.55,101.02,91.34
2022-04-18,95.66,101.02,91.36
2022-04-19,95.75,101.02,91.38
2022-04-20,95.8,101.02,91.39
2022-04-21,95.88,101.02,91.41
2022-04-22,95.93,101.05,91.43
2022-04-23,95.96,101.1,91.45
2022-04-24,96.16,101.33,91.53
2022-04-25,96.43,101.51,91.65
2022-04-26,96.59,101.66,91.76
2022-04-27,96.69,101.77,91.84
2022-04-28,96.81,101.89,91.94
2022-04-29,96.91,102.02,92.02
2022-04-30,96.98,102.11,92.08
2022-05-01,97.03,102.19,92.15
2022-05-02,97.12,102.28,92.23
2022-05-03,97.19,102.36,92.3
2022-05-04,97.2,102.43,92.35
2022-05-05,97.21,102.46,92.4
2022-05-06,97.24,102.5,92.45
2022-05-07,97.25,102.52,92.49
2022-05-08,97.28,102.56,92.53
2022-05-09,97.35,102.63,92.59
2022-05-10,97.41,102.7,92.65
2022-05-11,97.44,102.75,92.69
2022-05-12,97.52,102.84,92.76
2022-05-13,97.58,102.93,92.81
2022-05-14,97.63,102.99,92.85
2022-05-15,97.65,103.07,92.9
2022-05-16,97.67,103.12,92.95
2022-05-17,97.62,103.09,92.96
2022-05-18,97.61,103.07,92.97
2022-05-19,97.64,103.09,93.01
2022-05-20,97.67,103.12,93.03
2022-05-21,97.68,103.13,93.05
2022-05-22,97.7,103.16,93.07
2022-05-23,97.75,103.21,93.12
2022-05-24,97.78,103.26,93.14
2022-05-25,97.78,103.26,93.16
2022-05-26,97.78,103.24,93.18
2022-05-27,97.8,103.26,93.2
2022-05-28,97.8,103.24,93.21
2022-05-29,97.77,103.15,93.21
2022-05-30,97.67,103.03,93.19
2022-05-31,97.62,102.91,93.17
2022-06-01,97.56,102.78,93.16
2022-06-02,97.48,102.65,93.15
2022-06-03,97.44,102.56,93.14
2022-06-04,97.4,102.47,93.13
2022-06-05,97.34,102.42,93.11
2022-06-06,97.31,102.38,93.09
2022-06-07,97.29,102.33,93.09
2022-06-08,97.27,102.29,93.08
2022-06-09,97.22,102.22,93.06
2022-06-10,97.19,102.16,93.04
2022-06-11,97.15,102.07,93.02
2022-06-12,97.08,101.99,92.99
2022-06-13,97.03,101.91,92.98
2022-06-14,97.01,101.88,92.96
2022-06-15,96.98,101.84,92.94
2022-06-16,96.92,101.79,92.92
2022-06-17,96.9,101.75,92.91
2022-06-18,96.87,101.7,92.89
2022-06-19,96.83,101.66,92.86
2022-06-20,96.8,101.64,92.84
2022-06-21,96.75,101.57,92.81
2022-06-22,96.7,101.53,92.78
2022-06-23,96.64,101.47,92.75
2022-06-24,96.62,101.46,92.73
2022-06-25,96.58,101.42,92.7
2022-06-26,96.53,101.37,92.66
2022-06-27,96.48,101.32,92.63
2022-06-28,96.46,101.28,92.61
2022-06-29,96.43,101.24,92.62
2022-06-30,96.36,101.15,92.58
2022-07-01,96.31,101.14,92.54
2022-07-02,96.27,101.08,92.5
2022-07-03,96.2,101.02,92.44
2022-07-04,96.12,101.02,92.4
2022-07-05,96.07,101.02,92.36
2022-07-06,96.01,101.02,92.3
2022-07-07,95.91,101.02,92.25
2022-07-08,95.83,101.02,92.2
2022-07-09,95.76,101.02,92.14
2022-07-10,95.68,101.02,92.08
2022-07-11,95.62,101.02,92.03
2022-07-12,95.56,101.02,91.99
2022-07-13,95.5,101.02,91.94
2022-07-14,95.44,101.02,91.88
2022-07-15,95.39,101.02,91.84
2022-07-16,95.34,101.02,91.8
2022-07-17,95.3,101.02,91.75
2022-07-18,95.25,101.02,91.7
2022-07-19,95.2,101.02,91.66
2022-07-20,95.15,101.02,91.61
2022-07-21,95.15,101.03,91.55
2022-07-22,95.14,101.03,91.5
2022-07-23,95.13,101.02,91.44
2022-07-24,95.12,101.02,91.38
2022-07-25,95.11,101.02,91.32
2022-07-26,95.11,101.03,91.27
2022-07-27,95.12,101.02,91.21
2022-07-28,95.12,101.02,91.16
2022-07-29,95.11,101.02,91.1
2022-07-30,95.11,101.02,91.05
2022-07-31,95.1,101.02,90.99
2022-08-01,95.1,101.02,90.95
2022-08-02,95.09,101.02,90.9
2022-08-03,95.09,101.02,90.85
2022-08-04,95.09,101.02,90.8
2022-08-05,95.08,101.02,90.75
2022-08-06,95.08,101.02,90.71
2022-08-07,95.07,101.02,90.65
2022-08-08,95.07,101.02,90.59
2022-08-09,95.06,101.02,90.55
2022-08-10,95.06,101.02,90.49
2022-08-11,95.06,101.02,90.43
2022-08-12,95.05,101.02,90.38
2022-08-13,95.05,101.02,90.32
2022-08-14,95.04,101.02,90.26
2022-08-15,95.04,101.02,90.2
2022-08-16,95.04,101.02,90.15
2022-08-17,95.03,101.02,90.09
2022-08-18,95.03,101.02,90.03
2022-08-19,95.02,101.02,89.97
2022-08-20,95.02,101.02,89.92
2022-08-21,95.02,101.02,89.86
2022-08-22,95.01,101.02,89.8
2022-08-23,95.01,101.02,89.75
2022-08-24,95.01,101.02,89.69
2022-08-25,95.01,101.02,89.63
2022-08-26,95.01,101.02,89.58
2022-08-27,95.01,101.02,89.53
2022-08-28,95.01,101.02,89.48
2022-08-29,95.01,101.02,89.42
2022-08-30,95.02,101.02,89.37
2022-08-31,95.01,101.02,89.32
2022-09-01,,101.02,89.26
2022-09-02,,101.02,89.21
2022-09-03,,101.02,89.15
2022-09-04,,101.02,89.1
2022-09-05,,101.02,89.04
2022-09-06,,101.02,89.0
2022-09-07,,101.02,88.95
2022-09-08,,101.02,88.89
2022-09-09,,101.02,88.84
2022-09-10,,101.02,88.79
2022-09-11,,101.02,88.74
2022-09-12,,101.02,88.68
2022-09-13,,101.02,88.63
2022-09-14,,101.02,88.58
2022-09-15,,101.02,88.52
2022-09-16,,101.02,88.48
2022-09-17,,101.02,88.43
2022-09-18,,101.02,88.38
2022-09-19,,101.02,88.33
2022-09-20,,101.02,88.28
2022-09-21,,101.02,88.23
2022-09-22,,101.02,88.18
2022-09-23,,101.02,88.13
2022-09-24,,101.02,88.09
2022-09-25,,101.02,88.04
2022-09-26,,101.02,88.0
2022-09-27,,101.02,87.96
2022-09-28,,101.02,87.92
2022-09-29,,101.02,87.87
2022-09-30,,101.02,87.83
2022-10-01,,101.02,87.79
2022-10-02,,101.02,87.75
2022-10-03,,101.02,87.7
2022-10-04,,101.02,87.67
2022-10-05,,101.02,87.63
2022-10-06,,101.02,87.59
2022-10-07,,101.02,87.55
2022-10-08,,101.02,87.51
2022-10-09,,101.02,87.47
2022-10-10,,101.02,87.43
2022-10-11,,101.02,87.4
2022-10-12,,101.02,87.37
2022-10-13,,101.02,87.33
2022-10-14,,101.02,87.3
2022-10-15,,101.02,87.26
2022-10-16,,101.02,87.23
2022-10-17,,101.02,87.19
2022-10-18,,101.02,87.15
2022-10-19,,101.02,87.12
2022-10-20,,101.02,87.09
2022-10-21,,101.02,87.06
2022-10-22,,101.02,87.02
2022-10-23,,101.02,86.99
2022-10-24,,101.02,86.95
2022-10-25,,101.02,86.92
2022-10-26,,101.02,86.89
2022-10-27,,101.02,86.86
2022-10-28,,101.02,86.82
2022-10-29,,101.02,86.79
2022-10-30,,101.02,86.76
2022-10-31,,101.02,86.72
2022-11-01,,101.02,86.69
2022-11-02,,101.02,86.67
2022-11-03,,101.02,86.69
2022-11-04,,101.02,86.72
2022-11-05,,101.02,86.74
2022-11-06,,101.02,86.73
2022-11-07,,101.02,86.72
2022-11-08,,101.02,86.7
2022-11-09,,101.02,86.69
2022-11-10,,101.02,86.66
2022-11-11,,101.02,86.65
2022-11-12,,101.02,86.64
2022-11-13,,101.02,86.64
2022-11-14,,101.02,86.64
2022-11-15,,101.02,86.65
2022-11-16,,101.02,86.67
2022-11-17,,101.02,86.68
2022-11-18,,101.02,86.7
2022-11-19,,101.02,86.71
2022-11-20,,101.02,86.73
2022-11-21,,101.02,86.73
2022-11-22,,101.02,86.74
2022-11-23,,101.02,86.75
2022-11-24,,101.02,86.75
2022-11-25,,101.02,86.75
2022-11-26,,101.02,86.75
2022-11-27,,101.02,86.74
2022-11-28,,101.02,86.74
2022-11-29,,101.02,86.74
2022-11-30,,101.02,86.73
2022-12-01,,101.02,86.73
2022-12-02,,101.02,86.72
2022-12-03,,101.02,86.72
2022-12-04,,101.02,86.72
2022-12-05,,101.02,86.74
2022-12-06,,101.02,86.76
2022-12-07,,101.02,86.76
2022-12-08,,101.02,86.79
2022-12-09,,101.02,86.78
2022-12-10,,101.02,86.83
2022-12-11,,101.02,86.88
2022-12-12,,101.02,86.91
2022-12-13,,101.02,86.94
2022-12-14,,101.02,86.96
2022-12-15,,101.02,86.99
2022-12-16,,101.02,87.2
2022-12-17,,101.02,87.53
2022-12-18,,101.02,87.8
2022-12-19,,101.02,88.02
2022-12-20,,101.02,88.22
2022-12-21,,101.02,88.42
2022-12-22,,101.02,88.62
2022-12-23,,101.02,88.8
2022-12-24,,101.02,88.95
2022-12-25,,101.02,89.06
2022-12-26,,101.02,89.17
2022-12-27,,101.02,89.25
2022-12-28,,101.02,89.32
2022-12-29,,101.02,89.39
2022-12-30,,101.02,89.47
2022-12-31,,101.02,89.54
2023-01-01,,101.02,89.56
2023-01-02,,101.02,
2023-01-03,,101.02,
2023-01-04,,101.02,
2023-01-05,,101.02,
2023-01-06,,101.02,
2023-01-07,,101.02,
2023-01-08,,101.02,
2023-01-09,95.04,101.02,
2023-01-10,95.11,101.02,
2023-01-11,95.16,101.02,
2023-01-12,95.2,101.02,
2023-01-13,95.25,101.02,
2023-01-14,95.28,101.02,
2023-01-15,95.32,101.02,
2023-01-16,95.36,101.02,
2023-01-17,95.39,101.02,
2023-01-18,95.41,101.02,
2023-01-19,95.41,101.02,
2023-01-20,95.41,101.02,
2023-01-21,95.41,101.02,
2023-01-22,95.41,101.02,
2023-01-23,95.42,101.02,
2023-01-24,95.44,101.02,
2023-01-25,95.46,101.02,
2023-01-26,95.48,101.02,
2023-01-27,95.48,101.02,
2023-01-28,95.48,101.02,
2023-01-29,95.47,101.02,
2023-01-30,95.48,101.02,
2023-01-31,95.48,101.02,
2023-02-01,95.49,101.02,
2023-02-02,95.5,101.02,
2023-02-03,95.5,101.02,
2023-02-04,95.5,101.02,
2023-02-05,95.46,101.02,
2023-02-06,95.48,101.02,
2023-02-07,95.49,101.02,
2023-02-08,95.49,101.02,
2023-02-09,95.46,101.02,
2023-02-10,95.45,101.02,
2023-02-11,95.44,101.02,
2023-02-12,95.4,101.02,
2023-02-13,95.39,101.02,
2023-02-14,95.4,101.02,
2023-02-15,95.41,101.02,
2023-02-16,95.42,101.02,
2023-02-17,95.43,101.02,
2023-02-18,95.43,101.02,
2023-02-19,95.42,101.02,
2023-02-20,95.42,101.02,
2023-02-21,95.36,101.02,
2023-02-22,95.36,101.02,
2023-02-23,95.38,101.02,
2023-02-24,95.4,101.02,
2023-02-25,95.4,101.02,
2023-02-26,95.38,101.02,
2023-02-27,95.36,101.02,
2023-02-28,95.36,101.02,
2023-03-01,95.35,101.02,
2023-03-02,95.33,101.02,
2023-03-03,95.34,101.02,
2023-03-04,95.34,101.02,
2023-03-05,95.31,101.02,
2023-03-06,95.32,101.02,
2023-03-07,95.32,101.02,
2023-03-08,95.29,101.02,
2023-03-09,95.23,101.02,
2023-03-10,95.22,101.02,
2023-03-11,95.2,101.02,
2023-03-12,95.17,101.02,
2023-03-13,95.17,101.02,
2023-03-14,95.23,101.02,
2023-03-15,95.24,101.02,
2023-03-16,95.18,101.02,
2023-03-17,95.17,101.02,
2023-03-18,95.17,101.02,
2023-03-19,95.15,101.02,
2023-03-20,95.19,101.02,
2023-03-21,95.22,101.02,
2023-03-22,95.22,101.02,
2023-03-23,95.25,101.02,
2023-03-24,95.29,101.02,
2023-03-25,95.3,101.02,
2023-03-26,95.31,101.02,
2023-03-27,95.33,101.02,
2023-03-28,95.33,101.02,
2023-03-29,95.34,101.02,
2023-03-30,95.34,101.02,
2023-03-31,95.37,101.02,
2023-04-01,95.37,101.02,
2023-04-02,95.36,101.02,
2023-04-03,95.39,101.02,
2023-04-04,95.39,101.02,
2023-04-05,95.39,101.02,
2023-04-06,95.38,101.02,
2023-04-07,95.4,101.02,
2023-04-08,95.4,101.02,
2023-04-09,95.37,101.02,
2023-04-10,95.39,101.02,
2023-04-11,95.42,101.02,
2023-04-12,95.43,101.02,
2023-04-13,95.45,101.02,
2023-04-14,95.47,101.02,
2023-04-15,95.47,101.02,
2023-04-16,95.43,101.02,
2023-04-17,95.45,101.02,
2023-04-18,95.46,101.02,
2023-04-19,95.46,101.02,
2023-04-20,95.46,101.02,
2023-04-21,95.47,101.02,
2023-04-22,95.47,101.02,
2023-04-23,95.44,101.02,
2023-04-24,95.48,101.02,
2023-04-25,95.5,101.02,
2023-04-26,95.51,101.02,
2023-04-27,95.53,101.02,
2023-04-28,95.56,101.02,
2023-04-29,95.57,101.02,
2023-04-30,95.6,101.02,
2023-05-01,95.75,101.02,
2023-05-02,95.91,101.02,
2023-05-03,95.94,101.02,
2023-05-04,95.96,101.02,
2023-05-05,95.98,101.02,
2023-05-06,95.99,101.02,
2023-05-07,96.02,101.02,
2023-05-08,96.07,101.02,
2023-05-09,96.13,101.02,
2023-05-10,96.15,101.02,
2023-05-11,96.22,101.02,
2023-05-12,96.32,101.04,
2023-05-13,96.38,101.13,
2023-05-14,96.44,101.18,
2023-05-15,96.73,101.68,
2023-05-16,97.42,103.8,
2023-05-17,97.88,104.6,
2023-05-18,98.25,105.14,
2023-05-19,98.45,105.37,
2023-05-20,98.61,105.54,
2023-05-21,98.77,105.75,
2023-05-22,98.94,105.9,
2023-05-23,99.09,106.04,
2023-05-24,99.17,106.12,
2023-05-25,99.2,106.16,
2023-05-26,99.2,105.7,
2023-05-27,99.11,105.2,
2023-05-28,99.0,104.97,
2023-05-29,98.88,104.74,
2023-05-30,98.73,104.42,
2023-05-31,98.6,104.14,
2023-06-01,98.46,103.92,
2023-06-02,98.39,103.76,
2023-06-03,98.35,103.65,
2023-06-04,98.28,103.53,
2023-06-05,98.18,103.38,
2023-06-06,98.13,103.25,
2023-06-07,98.05,103.11,
2023-06-08,97.94,102.95,
2023-06-09,97.89,102.85,
2023-06-10,97.85,102.75,
2023-06-11,97.81,102.64,
2023-06-12,97.72,102.56,
2023-06-13,97.67,102.33,
2023-06-14,97.59,102.14,
2023-06-15,97.53,102.0,
2023-06-16,97.51,101.92,
2023-06-17,97.5,101.83,
2023-06-18,97.48,101.75,
2023-06-19,97.46,101.72,
2023-06-20,97.43,101.71,
2023-06-21,97.39,101.67,
2023-06-22,97.36,101.64,
2023-06-23,97.36,101.64,
2023-06-24,97.35,101.64,
2023-06-25,97.3,101.6,
2023-06-26,97.29,101.58,
2023-06-27,97.29,101.58,
2023-06-28,97.26,101.55,
2023-06-29,97.18,101.48,
2023-06-30,97.09,101.42,
2023-07-01,97.0,101.3,
2023-07-02,96.88,101.15,
2023-07-03,96.78,101.01,
2023-07-04,96.73,101.01,
2023-07-05,96.68,101.01,
2023-07-06,96.59,101.01,
2023-07-07,96.56,101.01,
2023-07-08,96.54,101.01,
2023-07-09,96.48,101.01,
2023-07-10,96.42,101.01,
2023-07-11,96.38,101.01,
2023-07-12,96.32,101.01,
2023-07-13,96.24,101.01,
2023-07-14,96.19,101.01,
2023-07-15,96.13,101.01,
2023-07-16,96.04,101.01,
2023-07-17,95.98,101.01,
2023-07-18,95.94,101.01,
2023-07-19,95.9,101.01,
2023-07-20,95.81,101.01,
2023-07-21,95.76,101.01,
2023-07-22,95.72,101.01,
2023-07-23,95.64,101.01,
2023-07-24,95.59,101.01,
2023-07-25,95.57,101.01,
2023-07-26,95.53,101.01,
2023-07-27,95.45,101.01,
2023-07-28,95.39,101.01,
2023-07-29,95.37,101.01,
2023-07-30,95.3,101.01,
2023-07-31,95.27,101.01,
2023-08-01,95.25,101.01,
2023-08-02,95.22,101.01,
2023-08-03,95.15,101.01,
2023-08-04,95.11,101.01,
2023-08-05,95.08,101.01,
2023-08-06,95.0,101.01,
2023-08-07,94.96,101.01,
2023-08-08,94.94,101.01,
2023-08-09,94.93,101.01,
2023-08-10,94.93,101.01,
2023-08-11,94.93,101.01,
2023-08-12,94.93,101.01,
2023-08-13,94.93,101.01,
2023-08-14,94.93,101.01,
2023-08-15,94.93,101.01,
2023-08-16,94.93,101.01,
2023-08-17,94.93,101.01,
2023-08-18,94.93,101.01,
2023-08-19,94.93,101.01,
2023-08-20,94.93,101.01,
2023-08-21,94.93,101.01,
2023-08-22,94.93,101.01,
2023-08-23,94.93,101.01,
2023-08-24,94.93,101.01,
2023-08-25,94.93,101.01,
2023-08-26,94.93,101.01,
2023-08-27,94.93,101.01,
2023-08-28,94.93,101.01,
2023-08-29,94.93,101.01,
2023-08-30,94.93,101.01,
2023-08-31,94.93,101.01,
2023-09-01,94.93,101.01,
2023-09-02,94.93,101.01,
2023-09-03,94.93,101.01,
2023-09-04,94.93,101.01,
2023-09-05,94.93,101.01,
2023-09-06,94.93,101.01,
2023-09-07,94.93,101.01,
2023-09-08,94.93,101.01,
2023-09-09,94.95,101.01,
2023-09-10,94.99,101.01,
2023-09-11,95.06,101.01,
2023-09-12,95.11,101.01,
2023-09-13,95.11,101.01,
2023-09-14,95.13,101.01,
2023-09-15,95.19,101.01,
2023-09-16,95.19,101.01,
2023-09-17,95.16,101.01,
2023-09-18,95.2,101.01,
2023-09-19,95.2,101.01,
2023-09-20,95.09,101.01,
2023-09-21,94.93,101.01,
2023-09-22,94.93,101.01,
2023-09-23,94.93,101.01,
2023-09-24,94.93,101.01,
2023-09-25,94.93,101.01,
2023-09-26,94.93,101.01,
2023-09-27,94.93,101.01,
2023-09-28,94.93,101.01,
2023-09-29,94.93,101.01,
2023-09-30,94.93,101.01,
2023-10-01,94.93,101.01,
2023-10-02,94.93,101.01,
2023-10-03,94.93,101.01,
2023-10-04,94.93,101.01,
2023-10-05,94.93,101.01,
2023-10-06,94.93,101.01,
2023-10-07,94.93,101.01,
2023-10-08,94.93,101.01,
2023-10-09,94.93,101.01,
2023-10-10,94.93,101.01,
2023-10-11,94.93,101.01,
2023-10-12,94.93,101.01,
2023-10-13,94.93,101.01,
2023-10-14,94.93,101.01,
2023-10-15,94.93,101.01,
2023-10-16,94.93,101.01,
2023-10-17,94.93,101.01,
2023-10-18,94.93,101.01,
2023-10-19,94.93,101.01,
2023-10-20,94.93,101.01,
2023-10-21,94.93,101.01,
2023-10-22,94.93,101.01,
2023-10-23,94.93,101.01,
2023-10-24,95.18,101.01,
2023-10-25,95.61,101.01,
2023-10-26,95.9,101.01,
2023-10-27,96.16,101.01,
2023-10-28,96.26,101.01,
2023-10-29,96.4,101.01,
2023-10-30,96.66,101.01,
2023-10-31,97.16,101.01,
2023-11-01,97.36,101.14,
2023-11-02,97.72,101.61,
2023-11-03,98.14,102.12,
2023-11-04,98.36,102.51,
2023-11-05,98.64,102.89,
2023-11-06,98.92,103.26,
2023-11-07,99.1,103.56,
2023-11-08,99.2,103.76,
2023-11-09,99.32,103.89,
2023-11-10,99.46,104.06,
2023-11-11,99.54,104.18,
2023-11-12,99.62,104.26,
2023-11-13,99.74,104.37,
2023-11-14,99.9,104.53,
2023-11-15,99.98,104.67,
2023-11-16,100.07,104.77,
2023-11-17,100.13,104.85,
2023-11-18,100.15,104.88,
2023-11-19,100.2,104.92,
2023-11-20,100.29,104.99,
2023-11-21,100.33,105.05,
2023-11-22,100.34,105.1,
2023-11-23,100.36,105.15,
2023-11-24,100.44,105.23,
2023-11-25,100.44,105.29,
2023-11-26,100.47,105.33,
2023-11-27,100.53,105.39,
2023-11-28,100.55,105.43,
2023-11-29,100.56,105.44,
2023-11-30,100.59,105.45,
2023-12-01,100.92,105.63,
2023-12-02,101.34,106.05,
2023-12-03,101.48,106.35,
2023-12-04,101.57,106.57,
2023-12-05,101.62,106.66,
2023-12-06,101.63,106.71,
2023-12-07,101.65,106.74,
2023-12-08,101.77,106.85,
2023-12-09,101.91,107.07,
2023-12-10,102.01,107.22,
2023-12-11,102.13,107.35,
2023-12-12,102.23,107.54,
2023-12-13,102.26,107.64,
2023-12-14,102.26,107.65,
2023-12-15,102.26,107.62,
2023-12-16,102.25,107.6,
2023-12-17,102.21,107.54,
2023-12-18,102.22,107.55,
2023-12-19,102.22,107.57,
2023-12-20,102.22,107.58,
2023-12-21,102.17,107.52,
2023-12-22,102.16,107.5,
2023-12-23,102.13,107.45,
2023-12-24,102.07,107.36,
2023-12-25,102.05,107.3,
2023-12-26,102.04,107.27,
2023-12-27,102.02,107.24,
2023-12-28,101.97,107.17,
2023-12-29,101.96,107.12,
2023-12-30,101.94,107.09,
2023-12-31,101.89,107.03,
2024-01-01,101.89,107.0,
2024-01-02,101.88,106.98,
2024-01-03,101.87,106.96,
2024-01-04,101.82,106.9,
2024-01-05,101.85,106.87,
2024-01-06,101.89,106.91,
2024-01-07,101.89,106.92,
2024-01-08,101.86,106.91,
2024-01-09,101.85,106.89,
2024-01-10,101.82,106.86,
2024-01-11,101.78,106.81,
2024-01-12,101.76,106.77,
2024-01-13,101.71,106.69,
2024-01-14,101.65,106.59,
2024-01-15,101.6,106.51,
2024-01-16,101.57,,
2024-01-17,101.54,,
2024-01-18,101.77,,
2024-01-19,101.83,,
2024-01-20,101.84,,
2024-01-21,101.79,,
2024-01-22,101.78,,
2024-01-23,101.78,,
2024-01-24,101.77,,
2024-01-25,101.79,,
2024-01-26,101.79,,
2024-01-27,101.78,,
2024-01-28,101.76,,
2024-01-29,101.76,,
2024-01-30,101.76,,
2024-01-31,101.75,,
2024-02-01,101.73,,
2024-02-02,101.72,,
2024-02-03,101.71,,
2024-02-04,101.68,,
2024-02-05,101.67,,
2024-02-06,101.69,,
2024-02-07,101.74,,
2024-02-08,101.75,,
2024-02-09,101.81,,
2024-02-10,102.2,,
2024-02-11,102.35,,
2024-02-12,102.39,,
2024-02-13,102.42,,
2024-02-14,102.47,107.97,
2024-02-15,102.51,108.06,
2024-02-16,102.54,108.14,
2024-02-17,102.56,108.2,
2024-02-18,102.6,108.27,
2024-02-19,102.62,108.34,
2024-02-20,102.63,108.37,
2024-02-21,102.63,108.38,
2024-02-22,102.64,108.37,
2024-02-23,102.66,108.37,
2024-02-24,102.65,108.37,
2024-02-25,102.63,108.36,
2024-02-26,102.73,108.41,
2024-02-27,102.78,108.53,
2024-02-28,102.8,108.58,
2024-02-29,102.84,108.64,
2024-03-01,102.87,108.71,
2024-03-02,102.89,108.77,
2024-03-03,103.76,109.26,
2024-03-04,103.98,109.96,
2024-03-05,104.0,110.18,98.59
2024-03-06,104.01,110.3,
2024-03-07,103.97,110.34,
2024-03-08,103.97,110.39,
2024-03-09,103.98,110.39,
2024-03-10,104.5,110.8,
2024-03-11,104.51,110.96,
2024-03-12,104.42,111.0,
2024-03-13,104.37,111.02,
2024-03-14,104.34,111.05,
2024-03-15,104.34,111.07,
2024-03-16,104.37,111.1,
2024-03-17,104.37,111.1,
2024-03-18,104.41,111.1,
2024-03-19,104.44,111.14,
2024-03-20,104.39,111.11,
2024-03-21,104.38,111.07,
2024-03-22,104.39,111.05,
2024-03-23,104.37,111.02,
2024-03-24,104.33,110.98,
2024-03-25,104.28,110.9,
2024-03-26,104.31,110.82,
2024-03-27,104.61,111.11,
2024-03-28,104.56,111.16,
2024-03-29,104.46,111.15,
2024-03-30,104.41,111.12,
2024-03-31,104.75,111.22,
2024-04-01,105.25,111.85,
2024-04-02,105.12,111.93,
2024-04-03,104.86,111.93,
2024-04-04,104.71,111.89,
2024-04-05,104.66,111.86,
2024-04-06,104.65,111.8,
2024-04-07,104.67,111.77,
2024-04-08,104.69,111.74,
2024-04-09,104.79,111.68,
2024-04-10,104.8,111.7,
2024-04-11,104.69,111.61,
2024-04-12,104.67,111.49,
2024-04-13,104.67,111.43,
2024-04-14,104.67,111.36,
2024-04-15,104.69,111.34,
2024-04-16,104.69,111.31,
2024-04-17,104.62,111.23,
2024-04-18,104.51,111.09,
2024-04-19,104.42,110.93,
2024-04-20,104.37,110.75,
2024-04-21,104.3,110.62,
2024-04-22,104.27,110.54,
2024-04-23,104.22,110.48,
2024-04-24,104.17,110.38,
2024-04-25,104.12,110.3,
2024-04-26,104.08,110.23,
2024-04-27,104.05,110.17,
2024-04-28,104.09,110.14,98.67
2024-04-29,104.09,110.16,98.66
2024-04-30,104.06,110.16,98.61
2024-05-01,104.06,110.16,98.59
2024-05-02,104.22,110.22,98.73
2024-05-03,104.23,110.29,98.75
2024-05-04,104.17,110.22,98.71
2024-05-05,104.1,110.16,98.64
2024-05-06,104.11,110.16,98.62
2024-05-07,104.11,110.16,98.61
2024-05-08,104.07,110.12,98.58
2024-05-09,104.02,110.06,98.53
2024-05-10,104.03,110.04,98.51
2024-05-11,104.04,110.07,98.52
2024-05-12,104.06,110.06,
2024-05-13,104.08,,
2024-05-14,104.08,110.1,98.54
2024-05-15,104.25,110.19,98.66
2024-05-16,104.26,110.34,98.69
2024-05-17,104.23,110.36,98.69
2024-05-18,104.12,110.32,98.6
2024-05-19,104.04,110.26,98.55
2024-05-20,104.03,110.22,98.51
2024-05-21,104.03,110.2,98.49
2024-05-22,104.02,110.17,98.49
2024-05-23,104.0,110.14,98.48
2024-05-24,103.96,110.12,98.46
2024-05-25,103.92,110.07,98.42
2024-05-26,103.89,110.01,98.39
2024-05-27,103.92,110.01,98.39
2024-05-28,103.97,110.05,98.44
2024-05-29,103.92,109.98,98.39
2024-05-30,103.89,109.94,98.37
2024-05-31,103.89,109.9,98.36
2024-06-01,103.85,109.87,98.33
2024-06-02,103.8,109.79,98.3
2024-06-03,103.77,109.77,98.27
2024-06-04,103.77,109.74,98.26
2024-06-05,103.76,109.73,98.24
2024-06-06,103.75,109.72,98.24
2024-06-07,103.77,109.73,98.23
2024-06-08,103.78,109.75,98.24
2024-06-09,103.77,109.76,98.22
2024-06-10,103.76,109.74,98.23
2024-06-11,103.75,109.74,98.22
2024-06-12,103.72,109.72,98.18
2024-06-13,103.68,109.68,98.15
2024-06-14,103.67,109.65,98.13
2024-06-15,103.63,109.61,98.1
2024-06-16,103.6,109.55,98.08
2024-06-17,103.59,109.53,98.07
2024-06-18,103.6,109.54,98.06
2024-06-19,103.59,109.53,98.05
2024-06-20,103.7,109.57,98.11
2024-06-21,103.74,109.63,98.13
2024-06-22,103.74,109.63,98.14
2024-06-23,103.6,109.49,98.04
2024-06-24,103.64,109.37,98.0
2024-06-25,103.64,109.39,98.04
2024-06-26,103.6,109.35,98.02
2024-06-27,103.53,109.28,97.97
2024-06-28,103.47,109.22,97.91
2024-06-29,103.45,109.19,97.88
2024-06-30,103.41,109.15,97.85
2024-07-01,103.39,109.11,97.82
2024-07-02,103.37,109.08,97.8
2024-07-03,103.34,109.02,97.76
2024-07-04,103.32,108.99,97.72
2024-07-05,103.29,108.92,97.69
2024-07-06,103.28,108.91,97.67
2024-07-07,103.26,108.88,97.65
2024-07-08,103.24,108.86,97.63
